2018.422606;38.93;43.86
2018.449772;38.41;44.22
2018.476939;36.87;44.7
2018.504105;37.38;45.42
2018.531271;40.59;46.4
2018.558437;42.77;47.52
2018.585603;41.76;48.71
2018.612769;42.86;50.03
2018.639936;44.2;51.51
2018.667102;46.82;53.13
2018.694268;50.3;54.67
2018.721434;49.54;55.93
2018.7486;52.96;56.76
2018.775766;50.73;57.09
2018.802932;51.14;56.93
2018.830099;52.42;56.29
2018.857265;49.68;55.25
2018.884431;47.05;54.01
2018.911597;44.74;52.83
2018.938763;45.64;51.91
2018.965929;44.73;51.34
2018.993096;43.91;51.12
2019.020262;42.37;51.21
2019.047428;47.75;51.48
2019.074594;44.83;51.72
2019.10176;46.99;51.83
2019.128926;45.13;51.79
2019.156092;44.19;51.7
2019.183259;45.19;51.56
2019.210425;47.3;51.33
2019.237591;44.49;50.99
2019.264757;43.23;50.69
2019.291923;41.36;50.6
2019.319089;45.19;50.72
2019.346256;46.42;50.92
2019.373422;44.48;51.1
2019.400588;43.51;51.28
2019.427754;43.96;51.6
2019.45492;46.86;52.1
2019.482086;45.87;52.77
2019.509252;46.04;53.62
2019.536419;48.6;54.69
2019.563585;48.39;56.04
2019.590751;49.45;57.66
2019.617917;53.87;59.37
2019.645083;56.74;60.92
2019.672249;55.81;62.04
2019.699415;57.98;62.61
2019.726582;57.53;62.65
2019.753748;55.06;62.3
2019.780914;56.35;61.79
2019.80808;53.49;61.33
2019.835246;52.2;61.03
2019.862412;56.08;60.82
2019.889579;55.37;60.46
2019.916745;53.8;59.75
2019.943911;53.54;58.62
2019.971077;50.27;57.17
2019.998243;49.44;55.62
2020.02534;46.45;54.19
2020.052432;44.7;53.09
2020.079524;46.71;52.46
2020.106616;41.29;52.31
2020.133708;47.57;52.51
2020.1608;46.3;52.82
2020.187891;48.57;53
2020.214983;45.59;52.98
2020.242075;46.38;52.88
2020.269167;45.7;52.91
2020.296259;43.78;53.21
2020.323351;47.36;53.68
2020.350443;50.17;54.05
2020.377535;49.1;54.1
2020.404627;46.31;53.81
2020.431719;46.96;53.43
2020.458811;44.04;53.27
2020.485903;45.86;53.53
2020.512995;47.07;54.19
2020.540087;48.76;55.1
2020.567178;49.7;56.13
2020.59427;50.71;57.24
2020.621362;49.5;58.47
2020.648454;53.23;59.79
2020.675546;55.98;61.06
2020.702638;56.64;62.09
2020.72973;55.51;62.76
2020.756822;57.68;63.09
2020.783914;57.29;63.1
2020.811006;54.92;62.83
2020.838098;57.31;62.26
2020.86519;56.27;61.43
2020.892282;52.14;60.46
2020.919374;52.61;59.59
2020.946465;50.15;59.03
2020.973557;51.29;58.83
2021.000651;52.66;58.83
2021.027817;52.76;58.78
2021.054983;52.8;58.41
2021.08215;53.04;57.68
2021.109316;49.09;56.73
2021.136482;47.16;55.93
2021.163648;46.43;55.58
2021.190814;48.34;55.77
2021.21798;49.06;56.28
2021.245146;52.03;56.81
2021.272313;50.87;57.1
2021.299479;50.94;57.11
2021.326645;49.18;56.94
2021.353811;49.3;56.73
2021.380977;50.53;56.55
2021.408143;49.68;56.47
2021.43531;47.47;56.58
2021.462476;50.09;57.15
2021.489642;49.5;57.84
2021.516808;52.04;58.46
2021.543974;51.7;58.93
2021.57114;54.87;59.26
2021.598306;57.26;59.48
